sample-id,absolute-filepath,direction
syncomP10,/work/gif3/sharu/Metagenomics/data/syncomP10_160126_R2.fastq.gz,reverse
syncomP10,/work/gif3/sharu/Metagenomics/data/syncomP10_160125_R1.fastq.gz,forward
GC95GC2,/work/gif3/sharu/Metagenomics/data/GC95GC2_806rcbc468_R1.fastq.gz,forward
GC20GC2,/work/gif3/sharu/Metagenomics/data/GC20GC2_806rcbc413_R1.fastq.gz,forward
GC51GC2,/work/gif3/sharu/Metagenomics/data/GC51GC2_806rcbc423_R1.fastq.gz,forward
GC37GC2,/work/gif3/sharu/Metagenomics/data/GC37GC2_806rcbc116_R1.fastq.gz,forward
GC46GC1,/work/gif3/sharu/Metagenomics/data/GC46GC1_806rcbc317_R2.fastq.gz,reverse
GC21GC2,/work/gif3/sharu/Metagenomics/data/GC21GC2_806rcbc405_R2.fastq.gz,reverse
GC77GC1,/work/gif3/sharu/Metagenomics/data/GC77GC1_806rcbc337_R1.fastq.gz,forward
GC16GC2,/work/gif3/sharu/Metagenomics/data/GC16GC2_806rcbc428_R1.fastq.gz,forward
GC39GC1,/work/gif3/sharu/Metagenomics/data/GC39GC1_806rcbc334_R2.fastq.gz,reverse
GC71GC1,/work/gif3/sharu/Metagenomics/data/GC71GC1_806rcbc336_R2.fastq.gz,reverse
GC27GC2,/work/gif3/sharu/Metagenomics/data/GC27GC2_806rcbc435_R2.fastq.gz,reverse
GC78GC2,/work/gif3/sharu/Metagenomics/data/GC78GC2_806rcbc187_R1.fastq.gz,forward
syncomP55,/work/gif3/sharu/Metagenomics/data/syncomP55_160126_R2.fastq.gz,reverse
syncomP55,/work/gif3/sharu/Metagenomics/data/syncomP55_160125_R1.fastq.gz,forward
GC20GC1,/work/gif3/sharu/Metagenomics/data/GC20GC1_806rcbc323_R1.fastq.gz,forward
syncomP95,/work/gif3/sharu/Metagenomics/data/syncomP95_160126_R1.fastq.gz,forward
syncomP95,/work/gif3/sharu/Metagenomics/data/syncomP95_160125_R2.fastq.gz,reverse
GC52GC1,/work/gif3/sharu/Metagenomics/data/GC52GC1_806rcbc395_R1.fastq.gz,forward
GC90GC2,/work/gif3/sharu/Metagenomics/data/GC90GC2_806rcbc395_R1.fastq.gz,forward
GC45GC2,/work/gif3/sharu/Metagenomics/data/GC45GC2_806rcbc350_R1.fastq.gz,forward
GC105GC1,/work/gif3/sharu/Metagenomics/data/GC105GC1_806rcbc402_R2.fastq.gz,reverse
syncomP66,/work/gif3/sharu/Metagenomics/data/syncomP66_160125_R2.fastq.gz,reverse
syncomP66,/work/gif3/sharu/Metagenomics/data/syncomP66_160126_R1.fastq.gz,forward
syncomP2,/work/gif3/sharu/Metagenomics/data/syncomP2_160125_R2.fastq.gz,reverse
syncomP2,/work/gif3/sharu/Metagenomics/data/syncomP2_160126_R1.fastq.gz,forward
syncomP58,/work/gif3/sharu/Metagenomics/data/syncomP58_160126_R1.fastq.gz,forward
syncomP58,/work/gif3/sharu/Metagenomics/data/syncomP58_160125_R2.fastq.gz,reverse
GC29GC2,/work/gif3/sharu/Metagenomics/data/GC29GC2_806rcbc97_R2.fastq.gz,reverse
GC84GC2,/work/gif3/sharu/Metagenomics/data/GC84GC2_806rcbc347_R2.fastq.gz,reverse
GC75GC2,/work/gif3/sharu/Metagenomics/data/GC75GC2_806rcbc472_R1.fastq.gz,forward
GC30GC2,/work/gif3/sharu/Metagenomics/data/GC30GC2_806rcbc151_R1.fastq.gz,forward
GC102GC1,/work/gif3/sharu/Metagenomics/data/GC102GC1_806rcbc126_R1.fastq.gz,forward
syncomP37,/work/gif3/sharu/Metagenomics/data/syncomP37_160125_R2.fastq.gz,reverse
syncomP37,/work/gif3/sharu/Metagenomics/data/syncomP37_160126_R1.fastq.gz,forward
GC44GC1,/work/gif3/sharu/Metagenomics/data/GC44GC1_806rcbc115_R1.fastq.gz,forward
GC52GC1,/work/gif3/sharu/Metagenomics/data/GC52GC1_806rcbc299_R1.fastq.gz,forward
GC46GC2,/work/gif3/sharu/Metagenomics/data/GC46GC2_806rcbc445_R2.fastq.gz,reverse
GC61GC2,/work/gif3/sharu/Metagenomics/data/GC61GC2_806rcbc330_R2.fastq.gz,reverse
GC90GC2,/work/gif3/sharu/Metagenomics/data/GC90GC2_806rcbc299_R1.fastq.gz,forward
GC38GC2,/work/gif3/sharu/Metagenomics/data/GC38GC2_806rcbc442_R1.fastq.gz,forward
GC66GC2,/work/gif3/sharu/Metagenomics/data/GC66GC2_806rcbc328_R2.fastq.gz,reverse
GC96GC2,/work/gif3/sharu/Metagenomics/data/GC96GC2_806rcbc407_R1.fastq.gz,forward
GC54GC1,/work/gif3/sharu/Metagenomics/data/GC54GC1_806rcbc353_R1.fastq.gz,forward
GC25GC2,/work/gif3/sharu/Metagenomics/data/GC25GC2_806rcbc325_R1.fastq.gz,forward
GC62GC1,/work/gif3/sharu/Metagenomics/data/GC62GC1_806rcbc355_R1.fastq.gz,forward
syncomP25,/work/gif3/sharu/Metagenomics/data/syncomP25_160126_R2.fastq.gz,reverse
GC89GC2,/work/gif3/sharu/Metagenomics/data/GC89GC2_806rcbc402_R2.fastq.gz,reverse
syncomP25,/work/gif3/sharu/Metagenomics/data/syncomP25_160125_R1.fastq.gz,forward
GC40GC2,/work/gif3/sharu/Metagenomics/data/GC40GC2_806rcbc310_R1.fastq.gz,forward
GC93GC2,/work/gif3/sharu/Metagenomics/data/GC93GC2_806rcbc425_R1.fastq.gz,forward
GC104GC1,/work/gif3/sharu/Metagenomics/data/GC104GC1_806rcbc294_R2.fastq.gz,reverse
GC6GC1,/work/gif3/sharu/Metagenomics/data/GC6GC1_806rcbc176_R1.fastq.gz,forward
GC42GC2,/work/gif3/sharu/Metagenomics/data/GC42GC2_806rcbc380_R2.fastq.gz,reverse
GC73GC2,/work/gif3/sharu/Metagenomics/data/GC73GC2_806rcbc460_R1.fastq.gz,forward
GC51GC2,/work/gif3/sharu/Metagenomics/data/GC51GC2_806rcbc327_R1.fastq.gz,forward
syncomP74,/work/gif3/sharu/Metagenomics/data/syncomP74_160126_R2.fastq.gz,reverse
syncomP74,/work/gif3/sharu/Metagenomics/data/syncomP74_160125_R1.fastq.gz,forward
GC10GC2,/work/gif3/sharu/Metagenomics/data/GC10GC2_806rcbc313_R1.fastq.gz,forward
GC72GC2,/work/gif3/sharu/Metagenomics/data/GC72GC2_806rcbc149_R2.fastq.gz,reverse
GC23GC2,/work/gif3/sharu/Metagenomics/data/GC23GC2_806rcbc391_R1.fastq.gz,forward
GC5GC1,/work/gif3/sharu/Metagenomics/data/GC5GC1_806rcbc146_R1.fastq.gz,forward
GC81GC2,/work/gif3/sharu/Metagenomics/data/GC81GC2_806rcbc112_R1.fastq.gz,forward
GC20GC2,/work/gif3/sharu/Metagenomics/data/GC20GC2_806rcbc317_R1.fastq.gz,forward
GC56GC1,/work/gif3/sharu/Metagenomics/data/GC56GC1_806rcbc453_R2.fastq.gz,reverse
syncomP79,/work/gif3/sharu/Metagenomics/data/syncomP79_160126_R1.fastq.gz,forward
syncomP79,/work/gif3/sharu/Metagenomics/data/syncomP79_160125_R2.fastq.gz,reverse
GC67GC2,/work/gif3/sharu/Metagenomics/data/GC67GC2_806rcbc294_R1.fastq.gz,forward
syncomP47,/work/gif3/sharu/Metagenomics/data/syncomP47_160125_R2.fastq.gz,reverse
syncomP47,/work/gif3/sharu/Metagenomics/data/syncomP47_160126_R1.fastq.gz,forward
GC14GC1,/work/gif3/sharu/Metagenomics/data/GC14GC1_806rcbc310_R1.fastq.gz,forward
GC25GC2,/work/gif3/sharu/Metagenomics/data/GC25GC2_806rcbc133_R1.fastq.gz,forward
GC76GC2,/work/gif3/sharu/Metagenomics/data/GC76GC2_806rcbc377_R2.fastq.gz,reverse
syncomP87,/work/gif3/sharu/Metagenomics/data/syncomP87_160125_R1.fastq.gz,forward
syncomP87,/work/gif3/sharu/Metagenomics/data/syncomP87_160126_R2.fastq.gz,reverse
syncomP28,/work/gif3/sharu/Metagenomics/data/syncomP28_160126_R1.fastq.gz,forward
syncomP28,/work/gif3/sharu/Metagenomics/data/syncomP28_160125_R2.fastq.gz,reverse
GC89GC1,/work/gif3/sharu/Metagenomics/data/GC89GC1_806rcbc361_R1.fastq.gz,forward
GC81GC1,/work/gif3/sharu/Metagenomics/data/GC81GC1_806rcbc96_R2.fastq.gz,reverse
syncomP16,/work/gif3/sharu/Metagenomics/data/syncomP16_160125_R2.fastq.gz,reverse
syncomP16,/work/gif3/sharu/Metagenomics/data/syncomP16_160126_R1.fastq.gz,forward
GC87GC1,/work/gif3/sharu/Metagenomics/data/GC87GC1_806rcbc343_R2.fastq.gz,reverse
GC81GC2,/work/gif3/sharu/Metagenomics/data/GC81GC2_806rcbc304_R1.fastq.gz,forward
GC51GC1,/work/gif3/sharu/Metagenomics/data/GC51GC1_806rcbc177_R1.fastq.gz,forward
GC19GC2,/work/gif3/sharu/Metagenomics/data/GC19GC2_806rcbc348_R1.fastq.gz,forward
GC49GC2,/work/gif3/sharu/Metagenomics/data/GC49GC2_806rcbc293_R1.fastq.gz,forward
GC18GC2,/work/gif3/sharu/Metagenomics/data/GC18GC2_806rcbc351_R2.fastq.gz,reverse
GC33GC1,/work/gif3/sharu/Metagenomics/data/GC33GC1_806rcbc156_R2.fastq.gz,reverse
GC88GC2,/work/gif3/sharu/Metagenomics/data/GC88GC2_806rcbc331_R2.fastq.gz,reverse
GC33GC2,/work/gif3/sharu/Metagenomics/data/GC33GC2_806rcbc367_R1.fastq.gz,forward
GC11GC1,/work/gif3/sharu/Metagenomics/data/GC11GC1_806rcbc322_R1.fastq.gz,forward
GC21GC2,/work/gif3/sharu/Metagenomics/data/GC21GC2_806rcbc117_R2.fastq.gz,reverse
GC22GC2,/work/gif3/sharu/Metagenomics/data/GC22GC2_806rcbc414_R1.fastq.gz,forward
GC17GC1,/work/gif3/sharu/Metagenomics/data/GC17GC1_806rcbc158_R2.fastq.gz,reverse
GC37GC2,/work/gif3/sharu/Metagenomics/data/GC37GC2_806rcbc404_R1.fastq.gz,forward
GC28GC2,/work/gif3/sharu/Metagenomics/data/GC28GC2_806rcbc355_R2.fastq.gz,reverse
GC100GC1,/work/gif3/sharu/Metagenomics/data/GC100GC1_806rcbc189_R2.fastq.gz,reverse
syncomP78,/work/gif3/sharu/Metagenomics/data/syncomP78_160126_R2.fastq.gz,reverse
syncomP78,/work/gif3/sharu/Metagenomics/data/syncomP78_160125_R1.fastq.gz,forward
syncomP46,/work/gif3/sharu/Metagenomics/data/syncomP46_160125_R1.fastq.gz,forward
syncomP46,/work/gif3/sharu/Metagenomics/data/syncomP46_160126_R2.fastq.gz,reverse
GC16GC2,/work/gif3/sharu/Metagenomics/data/GC16GC2_806rcbc332_R2.fastq.gz,reverse
GC28GC2,/work/gif3/sharu/Metagenomics/data/GC28GC2_806rcbc163_R2.fastq.gz,reverse
syncomP86,/work/gif3/sharu/Metagenomics/data/syncomP86_160125_R2.fastq.gz,reverse
GC56GC2,/work/gif3/sharu/Metagenomics/data/GC56GC2_806rcbc167_R2.fastq.gz,reverse
syncomP86,/work/gif3/sharu/Metagenomics/data/syncomP86_160126_R1.fastq.gz,forward
GC28GC1,/work/gif3/sharu/Metagenomics/data/GC28GC1_806rcbc129_R1.fastq.gz,forward
GC45GC2,/work/gif3/sharu/Metagenomics/data/GC45GC2_806rcbc446_R1.fastq.gz,forward
syncomP29,/work/gif3/sharu/Metagenomics/data/syncomP29_160126_R2.fastq.gz,reverse
syncomP29,/work/gif3/sharu/Metagenomics/data/syncomP29_160125_R1.fastq.gz,forward
GC13GC1,/work/gif3/sharu/Metagenomics/data/GC13GC1_806rcbc345_R1.fastq.gz,forward
syncomP17,/work/gif3/sharu/Metagenomics/data/syncomP17_160125_R1.fastq.gz,forward
syncomP17,/work/gif3/sharu/Metagenomics/data/syncomP17_160126_R2.fastq.gz,reverse
GC13GC2,/work/gif3/sharu/Metagenomics/data/GC13GC2_806rcbc174_R2.fastq.gz,reverse
GC12GC2,/work/gif3/sharu/Metagenomics/data/GC12GC2_806rcbc319_R1.fastq.gz,forward
GC79GC2,/work/gif3/sharu/Metagenomics/data/GC79GC2_806rcbc179_R1.fastq.gz,forward
GC5GC2,/work/gif3/sharu/Metagenomics/data/GC5GC2_806rcbc99_R2.fastq.gz,reverse
GC8GC2,/work/gif3/sharu/Metagenomics/data/GC8GC2_806rcbc131_R1.fastq.gz,forward
syncomP24,/work/gif3/sharu/Metagenomics/data/syncomP24_160126_R1.fastq.gz,forward
syncomP24,/work/gif3/sharu/Metagenomics/data/syncomP24_160125_R2.fastq.gz,reverse
GC35GC1,/work/gif3/sharu/Metagenomics/data/GC35GC1_806rcbc303_R1.fastq.gz,forward
GC58GC2,/work/gif3/sharu/Metagenomics/data/GC58GC2_806rcbc124_R2.fastq.gz,reverse
GC53GC2,/work/gif3/sharu/Metagenomics/data/GC53GC2_806rcbc297_R1.fastq.gz,forward
GC26GC1,/work/gif3/sharu/Metagenomics/data/GC26GC1_806rcbc311_R1.fastq.gz,forward
GC27GC1,/work/gif3/sharu/Metagenomics/data/GC27GC1_806rcbc308_R2.fastq.gz,reverse
GC90GC1,/work/gif3/sharu/Metagenomics/data/GC90GC1_806rcbc121_R1.fastq.gz,forward
GC96GC2,/work/gif3/sharu/Metagenomics/data/GC96GC2_806rcbc311_R1.fastq.gz,forward
GC72GC2,/work/gif3/sharu/Metagenomics/data/GC72GC2_806rcbc437_R1.fastq.gz,forward
GC62GC1,/work/gif3/sharu/Metagenomics/data/GC62GC1_806rcbc163_R1.fastq.gz,forward
GC85GC1,/work/gif3/sharu/Metagenomics/data/GC85GC1_806rcbc346_R2.fastq.gz,reverse
GC84GC1,/work/gif3/sharu/Metagenomics/data/GC84GC1_806rcbc128_R2.fastq.gz,reverse
syncomP75,/work/gif3/sharu/Metagenomics/data/syncomP75_160126_R1.fastq.gz,forward
syncomP75,/work/gif3/sharu/Metagenomics/data/syncomP75_160125_R2.fastq.gz,reverse
GC41GC2,/work/gif3/sharu/Metagenomics/data/GC41GC2_806rcbc130_R2.fastq.gz,reverse
GC1GC2,/work/gif3/sharu/Metagenomics/data/GC1GC2_806rcbc169_R2.fastq.gz,reverse
GC78GC2,/work/gif3/sharu/Metagenomics/data/GC78GC2_806rcbc379_R2.fastq.gz,reverse
GC13GC1,/work/gif3/sharu/Metagenomics/data/GC13GC1_806rcbc153_R1.fastq.gz,forward
GC61GC2,/work/gif3/sharu/Metagenomics/data/GC61GC2_806rcbc426_R2.fastq.gz,reverse
syncomP67,/work/gif3/sharu/Metagenomics/data/syncomP67_160125_R1.fastq.gz,forward
syncomP67,/work/gif3/sharu/Metagenomics/data/syncomP67_160126_R2.fastq.gz,reverse
syncomP59,/work/gif3/sharu/Metagenomics/data/syncomP59_160126_R2.fastq.gz,reverse
GC34GC1,/work/gif3/sharu/Metagenomics/data/GC34GC1_806rcbc172_R1.fastq.gz,forward
syncomP59,/work/gif3/sharu/Metagenomics/data/syncomP59_160125_R1.fastq.gz,forward
GC59GC2,/work/gif3/sharu/Metagenomics/data/GC59GC2_806rcbc356_R1.fastq.gz,forward
syncomP3,/work/gif3/sharu/Metagenomics/data/syncomP3_160125_R1.fastq.gz,forward
syncomP3,/work/gif3/sharu/Metagenomics/data/syncomP3_160126_R2.fastq.gz,reverse
GC3GC2,/work/gif3/sharu/Metagenomics/data/GC3GC2_806rcbc324_R1.fastq.gz,forward
GC15GC2,/work/gif3/sharu/Metagenomics/data/GC15GC2_806rcbc438_R1.fastq.gz,forward
GC76GC2,/work/gif3/sharu/Metagenomics/data/GC76GC2_806rcbc185_R2.fastq.gz,reverse
GC1GC1,/work/gif3/sharu/Metagenomics/data/GC1GC1_806rcbc290_R1.fastq.gz,forward
GC40GC2,/work/gif3/sharu/Metagenomics/data/GC40GC2_806rcbc406_R1.fastq.gz,forward
GC43GC2,/work/gif3/sharu/Metagenomics/data/GC43GC2_806rcbc106_R1.fastq.gz,forward
GC49GC1,/work/gif3/sharu/Metagenomics/data/GC49GC1_806rcbc332_R1.fastq.gz,forward
GC57GC2,/work/gif3/sharu/Metagenomics/data/GC57GC2_806rcbc433_R1.fastq.gz,forward
syncomP36,/work/gif3/sharu/Metagenomics/data/syncomP36_160125_R1.fastq.gz,forward
syncomP36,/work/gif3/sharu/Metagenomics/data/syncomP36_160126_R2.fastq.gz,reverse
GC10GC2,/work/gif3/sharu/Metagenomics/data/GC10GC2_806rcbc409_R2.fastq.gz,reverse
GC63GC2,/work/gif3/sharu/Metagenomics/data/GC63GC2_806rcbc357_R2.fastq.gz,reverse
GC74GC1,/work/gif3/sharu/Metagenomics/data/GC74GC1_806rcbc392_R2.fastq.gz,reverse
GC29GC1,/work/gif3/sharu/Metagenomics/data/GC29GC1_806rcbc120_R2.fastq.gz,reverse
GC69GC2,/work/gif3/sharu/Metagenomics/data/GC69GC2_806rcbc144_R1.fastq.gz,forward
GC26GC2,/work/gif3/sharu/Metagenomics/data/GC26GC2_806rcbc326_R2.fastq.gz,reverse
GC4GC1,/work/gif3/sharu/Metagenomics/data/GC4GC1_806rcbc160_R2.fastq.gz,reverse
GC77GC2,/work/gif3/sharu/Metagenomics/data/GC77GC2_806rcbc474_R2.fastq.gz,reverse
GC34GC1,/work/gif3/sharu/Metagenomics/data/GC34GC1_806rcbc364_R1.fastq.gz,forward
GC27GC2,/work/gif3/sharu/Metagenomics/data/GC27GC2_806rcbc147_R2.fastq.gz,reverse
GC3GC2,/work/gif3/sharu/Metagenomics/data/GC3GC2_806rcbc132_R1.fastq.gz,forward
GC58GC1,/work/gif3/sharu/Metagenomics/data/GC58GC1_806rcbc367_R1.fastq.gz,forward
GC14GC2,/work/gif3/sharu/Metagenomics/data/GC14GC2_806rcbc307_R2.fastq.gz,reverse
GC97GC1,/work/gif3/sharu/Metagenomics/data/GC97GC1_806rcbc333_R2.fastq.gz,reverse
syncomP54,/work/gif3/sharu/Metagenomics/data/syncomP54_160126_R1.fastq.gz,forward
syncomP54,/work/gif3/sharu/Metagenomics/data/syncomP54_160125_R2.fastq.gz,reverse
GC83GC2,/work/gif3/sharu/Metagenomics/data/GC83GC2_806rcbc104_R2.fastq.gz,reverse
GC64GC1,/work/gif3/sharu/Metagenomics/data/GC64GC1_806rcbc110_R2.fastq.gz,reverse
GC108GC1,/work/gif3/sharu/Metagenomics/data/GC108GC1_806rcbc103_R2.fastq.gz,reverse
GC18GC2,/work/gif3/sharu/Metagenomics/data/GC18GC2_806rcbc447_R2.fastq.gz,reverse
GC88GC2,/work/gif3/sharu/Metagenomics/data/GC88GC2_806rcbc427_R2.fastq.gz,reverse
syncomP94,/work/gif3/sharu/Metagenomics/data/syncomP94_160126_R2.fastq.gz,reverse
syncomP94,/work/gif3/sharu/Metagenomics/data/syncomP94_160125_R1.fastq.gz,forward
GC66GC2,/work/gif3/sharu/Metagenomics/data/GC66GC2_806rcbc424_R1.fastq.gz,forward
GC98GC1,/work/gif3/sharu/Metagenomics/data/GC98GC1_806rcbc117_R2.fastq.gz,reverse
GC76GC1,/work/gif3/sharu/Metagenomics/data/GC76GC1_806rcbc304_R1.fastq.gz,forward
GC49GC1,/work/gif3/sharu/Metagenomics/data/GC49GC1_806rcbc140_R1.fastq.gz,forward
syncomP13,/work/gif3/sharu/Metagenomics/data/syncomP13_160125_R2.fastq.gz,reverse
syncomP13,/work/gif3/sharu/Metagenomics/data/syncomP13_160126_R1.fastq.gz,forward
GC46GC2,/work/gif3/sharu/Metagenomics/data/GC46GC2_806rcbc349_R1.fastq.gz,forward
GC36GC1,/work/gif3/sharu/Metagenomics/data/GC36GC1_806rcbc152_R2.fastq.gz,reverse
GC7GC2,/work/gif3/sharu/Metagenomics/data/GC7GC2_806rcbc441_R1.fastq.gz,forward
GC21GC1,/work/gif3/sharu/Metagenomics/data/GC21GC1_806rcbc164_R1.fastq.gz,forward
GC74GC2,/work/gif3/sharu/Metagenomics/data/GC74GC2_806rcbc113_R1.fastq.gz,forward
syncomP82,/work/gif3/sharu/Metagenomics/data/syncomP82_160125_R1.fastq.gz,forward
syncomP82,/work/gif3/sharu/Metagenomics/data/syncomP82_160126_R2.fastq.gz,reverse
GC67GC2,/work/gif3/sharu/Metagenomics/data/GC67GC2_806rcbc102_R2.fastq.gz,reverse
GC47GC2,/work/gif3/sharu/Metagenomics/data/GC47GC2_806rcbc288_R2.fastq.gz,reverse
syncomP42,/work/gif3/sharu/Metagenomics/data/syncomP42_160125_R2.fastq.gz,reverse
syncomP42,/work/gif3/sharu/Metagenomics/data/syncomP42_160126_R1.fastq.gz,forward
GC88GC1,/work/gif3/sharu/Metagenomics/data/GC88GC1_806rcbc135_R2.fastq.gz,reverse
GC94GC2,/work/gif3/sharu/Metagenomics/data/GC94GC2_806rcbc408_R2.fastq.gz,reverse
GC24GC1,/work/gif3/sharu/Metagenomics/data/GC24GC1_806rcbc340_R1.fastq.gz,forward
GC52GC2,/work/gif3/sharu/Metagenomics/data/GC52GC2_806rcbc321_R1.fastq.gz,forward
GC87GC2,/work/gif3/sharu/Metagenomics/data/GC87GC2_806rcbc416_R1.fastq.gz,forward
GC36GC1,/work/gif3/sharu/Metagenomics/data/GC36GC1_806rcbc344_R2.fastq.gz,reverse
GC97GC1,/work/gif3/sharu/Metagenomics/data/GC97GC1_806rcbc141_R2.fastq.gz,reverse
GC76GC1,/work/gif3/sharu/Metagenomics/data/GC76GC1_806rcbc112_R1.fastq.gz,forward
GC91GC1,/work/gif3/sharu/Metagenomics/data/GC91GC1_806rcbc143_R2.fastq.gz,reverse
GC36GC2,/work/gif3/sharu/Metagenomics/data/GC36GC2_806rcbc176_R2.fastq.gz,reverse
syncomP71,/work/gif3/sharu/Metagenomics/data/syncomP71_160126_R2.fastq.gz,reverse
syncomP71,/work/gif3/sharu/Metagenomics/data/syncomP71_160125_R1.fastq.gz,forward
GC38GC2,/work/gif3/sharu/Metagenomics/data/GC38GC2_806rcbc154_R1.fastq.gz,forward
GC40GC1,/work/gif3/sharu/Metagenomics/data/GC40GC1_806rcbc360_R1.fastq.gz,forward
GC91GC2,/work/gif3/sharu/Metagenomics/data/GC91GC2_806rcbc109_R1.fastq.gz,forward
GC31GC2,/work/gif3/sharu/Metagenomics/data/GC31GC2_806rcbc161_R2.fastq.gz,reverse
GC69GC2,/work/gif3/sharu/Metagenomics/data/GC69GC2_806rcbc336_R1.fastq.gz,forward
GC47GC2,/work/gif3/sharu/Metagenomics/data/GC47GC2_806rcbc384_R2.fastq.gz,reverse
GC60GC2,/work/gif3/sharu/Metagenomics/data/GC60GC2_806rcbc177_R2.fastq.gz,reverse
GC27GC2,/work/gif3/sharu/Metagenomics/data/GC27GC2_806rcbc339_R1.fastq.gz,forward
GC104GC1,/work/gif3/sharu/Metagenomics/data/GC104GC1_806rcbc102_R1.fastq.gz,forward
GC74GC2,/work/gif3/sharu/Metagenomics/data/GC74GC2_806rcbc305_R1.fastq.gz,forward
GC105GC1,/work/gif3/sharu/Metagenomics/data/GC105GC1_806rcbc114_R2.fastq.gz,reverse
syncomP20,/work/gif3/sharu/Metagenomics/data/syncomP20_160126_R2.fastq.gz,reverse
syncomP20,/work/gif3/sharu/Metagenomics/data/syncomP20_160125_R1.fastq.gz,forward
GC4GC2,/work/gif3/sharu/Metagenomics/data/GC4GC2_806rcbc354_R2.fastq.gz,reverse
GC19GC1,/work/gif3/sharu/Metagenomics/data/GC19GC1_806rcbc187_R1.fastq.gz,forward
GC22GC2,/work/gif3/sharu/Metagenomics/data/GC22GC2_806rcbc318_R2.fastq.gz,reverse
GC37GC2,/work/gif3/sharu/Metagenomics/data/GC37GC2_806rcbc308_R2.fastq.gz,reverse
GC11GC2,/work/gif3/sharu/Metagenomics/data/GC11GC2_806rcbc396_R1.fastq.gz,forward
syncomP32,/work/gif3/sharu/Metagenomics/data/syncomP32_160125_R2.fastq.gz,reverse
syncomP32,/work/gif3/sharu/Metagenomics/data/syncomP32_160126_R1.fastq.gz,forward
GC64GC2,/work/gif3/sharu/Metagenomics/data/GC64GC2_806rcbc143_R1.fastq.gz,forward
GC80GC2,/work/gif3/sharu/Metagenomics/data/GC80GC2_806rcbc411_R1.fastq.gz,forward
list,/work/gif3/sharu/Metagenomics/data/list,forward
GC109GC1,/work/gif3/sharu/Metagenomics/data/GC109GC1_806rcbc377_R1.fastq.gz,forward
GC19GC2,/work/gif3/sharu/Metagenomics/data/GC19GC2_806rcbc444_R2.fastq.gz,reverse
GC3GC1,/work/gif3/sharu/Metagenomics/data/GC3GC1_806rcbc319_R1.fastq.gz,forward
GC16GC2,/work/gif3/sharu/Metagenomics/data/GC16GC2_806rcbc140_R2.fastq.gz,reverse
GC42GC1,/work/gif3/sharu/Metagenomics/data/GC42GC1_806rcbc122_R2.fastq.gz,reverse
GC34GC2,/work/gif3/sharu/Metagenomics/data/GC34GC2_806rcbc334_R1.fastq.gz,forward
GC9GC2,/work/gif3/sharu/Metagenomics/data/GC9GC2_806rcbc98_R1.fastq.gz,forward
syncomP63,/work/gif3/sharu/Metagenomics/data/syncomP63_160125_R2.fastq.gz,reverse
syncomP63,/work/gif3/sharu/Metagenomics/data/syncomP63_160126_R1.fastq.gz,forward
syncomP7,/work/gif3/sharu/Metagenomics/data/syncomP7_160125_R2.fastq.gz,reverse
syncomP7,/work/gif3/sharu/Metagenomics/data/syncomP7_160126_R1.fastq.gz,forward
syncomP90,/work/gif3/sharu/Metagenomics/data/syncomP90_160126_R1.fastq.gz,forward
syncomP90,/work/gif3/sharu/Metagenomics/data/syncomP90_160125_R2.fastq.gz,reverse
GC58GC2,/work/gif3/sharu/Metagenomics/data/GC58GC2_806rcbc412_R2.fastq.gz,reverse
GC7GC1,/work/gif3/sharu/Metagenomics/data/GC7GC1_806rcbc124_R2.fastq.gz,reverse
syncomP50,/work/gif3/sharu/Metagenomics/data/syncomP50_160126_R2.fastq.gz,reverse
syncomP50,/work/gif3/sharu/Metagenomics/data/syncomP50_160125_R1.fastq.gz,forward
GC100GC2,/work/gif3/sharu/Metagenomics/data/GC100GC2_806rcbc111_R1.fastq.gz,forward
GC31GC1,/work/gif3/sharu/Metagenomics/data/GC31GC1_806rcbc159_R1.fastq.gz,forward
GC65GC2,/work/gif3/sharu/Metagenomics/data/GC65GC2_806rcbc340_R1.fastq.gz,forward
GC93GC2,/work/gif3/sharu/Metagenomics/data/GC93GC2_806rcbc329_R2.fastq.gz,reverse
GC12GC1,/work/gif3/sharu/Metagenomics/data/GC12GC1_806rcbc382_R1.fastq.gz,forward
GC52GC2,/work/gif3/sharu/Metagenomics/data/GC52GC2_806rcbc417_R1.fastq.gz,forward
GC87GC2,/work/gif3/sharu/Metagenomics/data/GC87GC2_806rcbc320_R1.fastq.gz,forward
GC40GC1,/work/gif3/sharu/Metagenomics/data/GC40GC1_806rcbc456_R1.fastq.gz,forward
GC30GC2,/work/gif3/sharu/Metagenomics/data/GC30GC2_806rcbc439_R2.fastq.gz,reverse
GC77GC2,/work/gif3/sharu/Metagenomics/data/GC77GC2_806rcbc186_R2.fastq.gz,reverse
GC45GC1,/work/gif3/sharu/Metagenomics/data/GC45GC1_806rcbc362_R1.fastq.gz,forward
GC74GC1,/work/gif3/sharu/Metagenomics/data/GC74GC1_806rcbc104_R2.fastq.gz,reverse
GC78GC2,/work/gif3/sharu/Metagenomics/data/GC78GC2_806rcbc475_R1.fastq.gz,forward
GC13GC2,/work/gif3/sharu/Metagenomics/data/GC13GC2_806rcbc462_R2.fastq.gz,reverse
GC5GC1,/work/gif3/sharu/Metagenomics/data/GC5GC1_806rcbc338_R2.fastq.gz,reverse
GC108GC1,/work/gif3/sharu/Metagenomics/data/GC108GC1_806rcbc295_R1.fastq.gz,forward
